person,personLabel,value,valueLabel,Born,Pa
http://www.wikidata.org/entity/Q1097437,Claudia Erdheim,http://www.wikidata.org/entity/Q849697,Doktorgrad,1945-10-06T00:00:00Z,http://www.wikidata.org/entity/Q1808248
http://www.wikidata.org/entity/Q1669631,Ursula Gärtner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1965-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1578513
http://www.wikidata.org/entity/Q1664119,Wilhelm Schlink,http://www.wikidata.org/entity/Q849697,Doktorgrad,1939-12-25T00:00:00Z,http://www.wikidata.org/entity/Q65175
http://www.wikidata.org/entity/Q1514269,Marina Fischer-Kowalski,http://www.wikidata.org/entity/Q849697,Doktorgrad,1946-01-15T00:00:00Z,http://www.wikidata.org/entity/Q79072
http://www.wikidata.org/entity/Q1364169,Franz Engel,http://www.wikidata.org/entity/Q849697,Doktorgrad,1834-07-21T00:00:00Z,http://www.wikidata.org/entity/Q15794182
http://www.wikidata.org/entity/Q332826,Knut Schmidt-Nielsen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1915-09-24T00:00:00Z,http://www.wikidata.org/entity/Q6168605
http://www.wikidata.org/entity/Q1499982,Hans von Campenhausen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1903-12-16T00:00:00Z,http://www.wikidata.org/entity/Q64691142
http://www.wikidata.org/entity/Q107728,Eberhard Arnold,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-07-26T00:00:00Z,http://www.wikidata.org/entity/Q55843389
http://www.wikidata.org/entity/Q109124,Karl Theodor Gaedertz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1855-01-08T00:00:00Z,http://www.wikidata.org/entity/Q2417618
http://www.wikidata.org/entity/Q105668,Ernst Engelberg,http://www.wikidata.org/entity/Q849697,Doktorgrad,1909-04-05T00:00:00Z,http://www.wikidata.org/entity/Q19959364
http://www.wikidata.org/entity/Q807558,Barbara Mittler,http://www.wikidata.org/entity/Q849697,Doktorgrad,1968-02-15T00:00:00Z,http://www.wikidata.org/entity/Q1332791
http://www.wikidata.org/entity/Q109455,Hans von Schubert,http://www.wikidata.org/entity/Q849697,Doktorgrad,1859-12-12T00:00:00Z,http://www.wikidata.org/entity/Q21416047
http://www.wikidata.org/entity/Q102329,Walter-Herwig Schuchhardt,http://www.wikidata.org/entity/Q849697,Doktorgrad,1900-03-08T00:00:00Z,http://www.wikidata.org/entity/Q68273
http://www.wikidata.org/entity/Q709710,Arthur Hartmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1849-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2060009
http://www.wikidata.org/entity/Q328758,Pierre Janet,http://www.wikidata.org/entity/Q849697,Doktorgrad,1859-05-30T00:00:00Z,http://www.wikidata.org/entity/Q72286968
http://www.wikidata.org/entity/Q1484514,Reinhold Cassirer,http://www.wikidata.org/entity/Q849697,Doktorgrad,1908-03-12T00:00:00Z,http://www.wikidata.org/entity/Q1634926
http://www.wikidata.org/entity/Q1099997,Clemens Kauffmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1961-08-03T00:00:00Z,http://www.wikidata.org/entity/Q1431375
http://www.wikidata.org/entity/Q1330128,Elisabeth Markstein,http://www.wikidata.org/entity/Q849697,Doktorgrad,1929-04-18T00:00:00Z,http://www.wikidata.org/entity/Q86135
http://www.wikidata.org/entity/Q1322474,Pál Tomcsányi,http://www.wikidata.org/entity/Q849697,Doktorgrad,1924-02-27T00:00:00Z,http://www.wikidata.org/entity/Q7931158
http://www.wikidata.org/entity/Q696770,Arnold von Salis,http://www.wikidata.org/entity/Q849697,Doktorgrad,1881-07-29T00:00:00Z,http://www.wikidata.org/entity/Q19278406
http://www.wikidata.org/entity/Q1272982,Julius Carlebach,http://www.wikidata.org/entity/Q849697,Doktorgrad,1922-12-28T00:00:00Z,http://www.wikidata.org/entity/Q96518
http://www.wikidata.org/entity/Q1503672,Georg Benjamin,http://www.wikidata.org/entity/Q849697,Doktorgrad,1895-09-10T00:00:00Z,http://www.wikidata.org/entity/Q94822911
http://www.wikidata.org/entity/Q362241,Adolf Hofmeister,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-08-09T00:00:00Z,http://www.wikidata.org/entity/Q19279178
http://www.wikidata.org/entity/Q471179,Ranuccio Bianchi Bandinelli,http://www.wikidata.org/entity/Q849697,Doktorgrad,1900-02-19T00:00:00Z,http://www.wikidata.org/entity/Q67089115
http://www.wikidata.org/entity/Q349492,Adam Gierek,http://www.wikidata.org/entity/Q849697,Doktorgrad,1938-04-17T00:00:00Z,http://www.wikidata.org/entity/Q312185
http://www.wikidata.org/entity/Q114316,Hans Leo Przibram,http://www.wikidata.org/entity/Q849697,Doktorgrad,1874-07-07T00:00:00Z,http://www.wikidata.org/entity/Q24631981
http://www.wikidata.org/entity/Q1576816,Hans-Curt Flemming,http://www.wikidata.org/entity/Q849697,Doktorgrad,1947-09-11T00:00:00Z,http://www.wikidata.org/entity/Q1587769
http://www.wikidata.org/entity/Q1280924,Siegfried Valentiner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1876-04-30T00:00:00Z,http://www.wikidata.org/entity/Q78019
http://www.wikidata.org/entity/Q117667,Manfred Bleuler,http://www.wikidata.org/entity/Q849697,Doktorgrad,1903-01-04T00:00:00Z,http://www.wikidata.org/entity/Q115506
http://www.wikidata.org/entity/Q110345,Eduard Brockhaus,http://www.wikidata.org/entity/Q849697,Doktorgrad,1829-08-07T00:00:00Z,http://www.wikidata.org/entity/Q109947
http://www.wikidata.org/entity/Q348144,Hassan Rowhani,http://www.wikidata.org/entity/Q849697,Doktorgrad,1948-11-12T00:00:00Z,http://www.wikidata.org/entity/Q106240895
http://www.wikidata.org/entity/Q1306987,Siegfried Loeschcke,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-05-16T00:00:00Z,http://www.wikidata.org/entity/Q73520
http://www.wikidata.org/entity/Q1556655,Gustav von Rohden,http://www.wikidata.org/entity/Q849697,Doktorgrad,1855-04-22T00:00:00Z,http://www.wikidata.org/entity/Q1875347
http://www.wikidata.org/entity/Q336493,István Tisza,http://www.wikidata.org/entity/Q849697,Doktorgrad,1861-04-22T00:00:00Z,http://www.wikidata.org/entity/Q254737
http://www.wikidata.org/entity/Q2369477,Susanne Schmidt,http://www.wikidata.org/entity/Q849697,Doktorgrad,1947-05-08T00:00:00Z,http://www.wikidata.org/entity/Q2516
http://www.wikidata.org/entity/Q108378,Jakob Stilling,http://www.wikidata.org/entity/Q849697,Doktorgrad,1842-09-22T00:00:00Z,http://www.wikidata.org/entity/Q84332
http://www.wikidata.org/entity/Q1870865,Lothar Jaenicke,http://www.wikidata.org/entity/Q849697,Doktorgrad,1923-09-14T00:00:00Z,http://www.wikidata.org/entity/Q41700927
http://www.wikidata.org/entity/Q1358714,Ernst Hirsch Ballin,http://www.wikidata.org/entity/Q849697,Doktorgrad,1950-12-15T00:00:00Z,http://www.wikidata.org/entity/Q62023576
http://www.wikidata.org/entity/Q1327583,Meta von Salis,http://www.wikidata.org/entity/Q849697,Doktorgrad,1855-03-01T00:00:00Z,http://www.wikidata.org/entity/Q19930381
http://www.wikidata.org/entity/Q1379435,Eva Reich,http://www.wikidata.org/entity/Q849697,Doktorgrad,1924-04-27T00:00:00Z,http://www.wikidata.org/entity/Q84412
http://www.wikidata.org/entity/Q721355,Jan ten Brink,http://www.wikidata.org/entity/Q849697,Doktorgrad,1834-06-15T00:00:00Z,http://www.wikidata.org/entity/Q21543748
http://www.wikidata.org/entity/Q1123149,Lajos Kántor,http://www.wikidata.org/entity/Q849697,Doktorgrad,1937-08-07T00:00:00Z,http://www.wikidata.org/entity/Q1123143
http://www.wikidata.org/entity/Q109370,Klaus Ferdinand Hasselmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1931-10-25T00:00:00Z,http://www.wikidata.org/entity/Q88403840
http://www.wikidata.org/entity/Q1319486,Hellmut Girardet,http://www.wikidata.org/entity/Q849697,Doktorgrad,1902-09-02T00:00:00Z,http://www.wikidata.org/entity/Q1542046
http://www.wikidata.org/entity/Q522066,Martha Minow,http://www.wikidata.org/entity/Q849697,Doktorgrad,1954-12-06T00:00:00Z,http://www.wikidata.org/entity/Q7020322
http://www.wikidata.org/entity/Q1252632,István Ráth-Végh,http://www.wikidata.org/entity/Q849697,Doktorgrad,1870-11-23T00:00:00Z,http://www.wikidata.org/entity/Q1252641
http://www.wikidata.org/entity/Q445766,Tadeusz Estreicher,http://www.wikidata.org/entity/Q849697,Doktorgrad,1871-12-19T00:00:00Z,http://www.wikidata.org/entity/Q1734173
http://www.wikidata.org/entity/Q539120,Helen Epstein,http://www.wikidata.org/entity/Q849697,Doktorgrad,1947-11-27T00:00:00Z,http://www.wikidata.org/entity/Q6446719
http://www.wikidata.org/entity/Q544426,Julia Laffranque,http://www.wikidata.org/entity/Q849697,Doktorgrad,1974-07-25T00:00:00Z,http://www.wikidata.org/entity/Q118987
http://www.wikidata.org/entity/Q1613777,Patrick Adenauer,http://www.wikidata.org/entity/Q849697,Doktorgrad,1960-10-23T00:00:00Z,http://www.wikidata.org/entity/Q30104325
http://www.wikidata.org/entity/Q112518,Eva Frodl-Kraft,http://www.wikidata.org/entity/Q849697,Doktorgrad,1916-09-29T00:00:00Z,http://www.wikidata.org/entity/Q85908
http://www.wikidata.org/entity/Q1148047,Heinrich Erman,http://www.wikidata.org/entity/Q849697,Doktorgrad,1857-01-15T00:00:00Z,http://www.wikidata.org/entity/Q64464
http://www.wikidata.org/entity/Q1879380,Léo Errera,http://www.wikidata.org/entity/Q849697,Doktorgrad,1858-09-04T00:00:00Z,http://www.wikidata.org/entity/Q25394374
http://www.wikidata.org/entity/Q1271803,Rudolf zur Lippe,http://www.wikidata.org/entity/Q849697,Doktorgrad,1937-01-08T00:00:00Z,http://www.wikidata.org/entity/Q75325738
http://www.wikidata.org/entity/Q1353004,Erich Prinz von Lobkowicz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1955-10-31T00:00:00Z,http://www.wikidata.org/entity/Q1991580
http://www.wikidata.org/entity/Q102570,Friedrich Endemann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1857-05-24T00:00:00Z,http://www.wikidata.org/entity/Q643683
http://www.wikidata.org/entity/Q710962,Arthur Pfungst,http://www.wikidata.org/entity/Q849697,Doktorgrad,1864-03-09T00:00:00Z,http://www.wikidata.org/entity/Q21033189
http://www.wikidata.org/entity/Q1403953,Felix von Mikulicz-Radecki,http://www.wikidata.org/entity/Q849697,Doktorgrad,1892-07-17T00:00:00Z,http://www.wikidata.org/entity/Q66944
http://www.wikidata.org/entity/Q1356121,Erna Walter,http://www.wikidata.org/entity/Q849697,Doktorgrad,1893-08-11T00:00:00Z,http://www.wikidata.org/entity/Q78396
http://www.wikidata.org/entity/Q110381,Johann Philipp Pareus,http://www.wikidata.org/entity/Q849697,Doktorgrad,1576-05-24T00:00:00Z,http://www.wikidata.org/entity/Q95721
http://www.wikidata.org/entity/Q1360206,Ernst Seraphim,http://www.wikidata.org/entity/Q849697,Doktorgrad,1862-07-23T00:00:00Z,http://www.wikidata.org/entity/Q19690509
http://www.wikidata.org/entity/Q105242,Otto Erdmannsdörffer,http://www.wikidata.org/entity/Q849697,Doktorgrad,1876-03-11T00:00:00Z,http://www.wikidata.org/entity/Q89346
http://www.wikidata.org/entity/Q106221,James Horner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1953-08-14T00:00:00Z,http://www.wikidata.org/entity/Q86885
http://www.wikidata.org/entity/Q1379145,Eva Cancik-Kirschbaum,http://www.wikidata.org/entity/Q849697,Doktorgrad,1965-08-29T00:00:00Z,http://www.wikidata.org/entity/Q1633098
http://www.wikidata.org/entity/Q817214,Bengt E. Thomasson,http://www.wikidata.org/entity/Q849697,Doktorgrad,1926-02-23T00:00:00Z,http://www.wikidata.org/entity/Q105008062
http://www.wikidata.org/entity/Q695672,Arnold Langen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1876-07-20T00:00:00Z,http://www.wikidata.org/entity/Q63758
http://www.wikidata.org/entity/Q471479,Karel Reiner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1910-06-27T00:00:00Z,http://www.wikidata.org/entity/Q105579091
http://www.wikidata.org/entity/Q1354198,Erik Widmark,http://www.wikidata.org/entity/Q849697,Doktorgrad,1889-06-13T00:00:00Z,http://www.wikidata.org/entity/Q18613060
http://www.wikidata.org/entity/Q717247,Arvid von Nottbeck,http://www.wikidata.org/entity/Q849697,Doktorgrad,1903-02-10T00:00:00Z,http://www.wikidata.org/entity/Q64712268
http://www.wikidata.org/entity/Q381329,Jonathan Borwein,http://www.wikidata.org/entity/Q849697,Doktorgrad,1951-05-20T00:00:00Z,http://www.wikidata.org/entity/Q5231569
http://www.wikidata.org/entity/Q573389,Anthony Hyman,http://www.wikidata.org/entity/Q849697,Doktorgrad,1962-05-27T00:00:00Z,http://www.wikidata.org/entity/Q75297633
http://www.wikidata.org/entity/Q462762,William Cullen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1710-04-15T00:00:00Z,http://www.wikidata.org/entity/Q96083682
http://www.wikidata.org/entity/Q506805,Andrew Ranicki,http://www.wikidata.org/entity/Q849697,Doktorgrad,1948-12-30T00:00:00Z,http://www.wikidata.org/entity/Q33637
http://www.wikidata.org/entity/Q116718,Manuel Prado y Ugarteche,http://www.wikidata.org/entity/Q849697,Doktorgrad,1889-04-11T00:00:00Z,http://www.wikidata.org/entity/Q529231
http://www.wikidata.org/entity/Q1819194,Leonhard Burckhardt,http://www.wikidata.org/entity/Q849697,Doktorgrad,1953-06-04T00:00:00Z,http://www.wikidata.org/entity/Q1325226
http://www.wikidata.org/entity/Q538264,Lajos Hatvany,http://www.wikidata.org/entity/Q849697,Doktorgrad,1880-10-28T00:00:00Z,http://www.wikidata.org/entity/Q1034379
http://www.wikidata.org/entity/Q543666,Jan Hendrik Holwerda,http://www.wikidata.org/entity/Q849697,Doktorgrad,1873-12-03T00:00:00Z,http://www.wikidata.org/entity/Q2111311
http://www.wikidata.org/entity/Q1099875,Clemens August Andreae,http://www.wikidata.org/entity/Q849697,Doktorgrad,1929-03-05T00:00:00Z,http://www.wikidata.org/entity/Q2571718
http://www.wikidata.org/entity/Q356682,Martin Scheinin,http://www.wikidata.org/entity/Q849697,Doktorgrad,1954-11-04T00:00:00Z,http://www.wikidata.org/entity/Q11852579
http://www.wikidata.org/entity/Q1429720,Florian Herrmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1971-12-07T00:00:00Z,http://www.wikidata.org/entity/Q968543
http://www.wikidata.org/entity/Q437336,Eva Klotz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1951-06-04T00:00:00Z,http://www.wikidata.org/entity/Q97037
http://www.wikidata.org/entity/Q102601,Robert von Olshausen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1835-07-03T00:00:00Z,http://www.wikidata.org/entity/Q89202
http://www.wikidata.org/entity/Q324188,Aladár Aujeszky,http://www.wikidata.org/entity/Q849697,Doktorgrad,1869-01-11T00:00:00Z,http://www.wikidata.org/entity/Q781226
http://www.wikidata.org/entity/Q1874593,Ludwig Höpfner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1743-11-03T00:00:00Z,http://www.wikidata.org/entity/Q94862012
http://www.wikidata.org/entity/Q817983,Benno Romeis,http://www.wikidata.org/entity/Q849697,Doktorgrad,1888-04-03T00:00:00Z,http://www.wikidata.org/entity/Q1819268
http://www.wikidata.org/entity/Q1173832,David Brion Davis,http://www.wikidata.org/entity/Q849697,Doktorgrad,1927-02-16T00:00:00Z,http://www.wikidata.org/entity/Q5136879
http://www.wikidata.org/entity/Q1330201,Elisabeth Raiser,http://www.wikidata.org/entity/Q849697,Doktorgrad,1940-08-18T00:00:00Z,http://www.wikidata.org/entity/Q65350
http://www.wikidata.org/entity/Q1425422,Ulrich Bernays,http://www.wikidata.org/entity/Q849697,Doktorgrad,1881-08-15T00:00:00Z,http://www.wikidata.org/entity/Q73892
http://www.wikidata.org/entity/Q1362528,Hazel Rosenstrauch,http://www.wikidata.org/entity/Q849697,Doktorgrad,1945-05-13T00:00:00Z,http://www.wikidata.org/entity/Q104319270
http://www.wikidata.org/entity/Q655778,Gabriel von Max,http://www.wikidata.org/entity/Q849697,Doktorgrad,1840-08-23T00:00:00Z,http://www.wikidata.org/entity/Q86552
http://www.wikidata.org/entity/Q108929,Elke Blumenthal,http://www.wikidata.org/entity/Q849697,Doktorgrad,1938-01-25T00:00:00Z,http://www.wikidata.org/entity/Q23060711
http://www.wikidata.org/entity/Q334030,Pierre-Louis Lions,http://www.wikidata.org/entity/Q849697,Doktorgrad,1956-08-11T00:00:00Z,http://www.wikidata.org/entity/Q982534
http://www.wikidata.org/entity/Q104553,Hans-Peter Wild,http://www.wikidata.org/entity/Q849697,Doktorgrad,1941-06-16T00:00:00Z,http://www.wikidata.org/entity/Q98069
http://www.wikidata.org/entity/Q706613,Georg L. Sarauw,http://www.wikidata.org/entity/Q849697,Doktorgrad,1862-11-12T00:00:00Z,http://www.wikidata.org/entity/Q12306643
http://www.wikidata.org/entity/Q336650,Solly Zuckerman,http://www.wikidata.org/entity/Q849697,Doktorgrad,1904-05-30T00:00:00Z,http://www.wikidata.org/entity/Q76310760
http://www.wikidata.org/entity/Q1328056,Eleonore Dörner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1912-11-20T00:00:00Z,http://www.wikidata.org/entity/Q1290019
http://www.wikidata.org/entity/Q1894388,Marcus Trier,http://www.wikidata.org/entity/Q849697,Doktorgrad,1962-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1290212
http://www.wikidata.org/entity/Q1357368,Luc Hoffmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1923-01-23T00:00:00Z,http://www.wikidata.org/entity/Q1334685
http://www.wikidata.org/entity/Q111115,Aleida Assmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1947-03-22T00:00:00Z,http://www.wikidata.org/entity/Q86196
http://www.wikidata.org/entity/Q1612423,Hermann Reckendorf,http://www.wikidata.org/entity/Q849697,Doktorgrad,1863-02-05T00:00:00Z,http://www.wikidata.org/entity/Q6796659
http://www.wikidata.org/entity/Q696726,Gerard Labuda,http://www.wikidata.org/entity/Q849697,Doktorgrad,1916-12-28T00:00:00Z,http://www.wikidata.org/entity/Q75775301
http://www.wikidata.org/entity/Q1098570,Claus Hipp,http://www.wikidata.org/entity/Q849697,Doktorgrad,1938-10-22T00:00:00Z,http://www.wikidata.org/entity/Q1504736
http://www.wikidata.org/entity/Q336163,Susan Greenfield,http://www.wikidata.org/entity/Q849697,Doktorgrad,1950-10-01T00:00:00Z,http://www.wikidata.org/entity/Q76024024
http://www.wikidata.org/entity/Q1490526,Gabriele Oettingen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1953-07-22T00:00:00Z,http://www.wikidata.org/entity/Q75376763
http://www.wikidata.org/entity/Q1597331,Ines Jucker,http://www.wikidata.org/entity/Q849697,Doktorgrad,1922-04-29T00:00:00Z,http://www.wikidata.org/entity/Q124236
http://www.wikidata.org/entity/Q1734458,Karsten Kruschel,http://www.wikidata.org/entity/Q849697,Doktorgrad,1959-12-10T00:00:00Z,http://www.wikidata.org/entity/Q1487912
http://www.wikidata.org/entity/Q12346392,David-Emil Wickström,http://www.wikidata.org/entity/Q849697,Doktorgrad,1978-10-18T00:00:00Z,http://www.wikidata.org/entity/Q817198
http://www.wikidata.org/entity/Q15456875,Holger Fliessbach,http://www.wikidata.org/entity/Q849697,Doktorgrad,1943-01-30T00:00:00Z,http://www.wikidata.org/entity/Q997699
http://www.wikidata.org/entity/Q15455586,Leo Straus,http://www.wikidata.org/entity/Q849697,Doktorgrad,1897-01-21T00:00:00Z,http://www.wikidata.org/entity/Q206667
http://www.wikidata.org/entity/Q1679740,Jale İnan,http://www.wikidata.org/entity/Q849697,Doktorgrad,1914-02-01T00:00:00Z,http://www.wikidata.org/entity/Q17471784
http://www.wikidata.org/entity/Q2544474,Walter Goetz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1867-11-11T00:00:00Z,http://www.wikidata.org/entity/Q1405324
http://www.wikidata.org/entity/Q4462875,Thierry Baudet,http://www.wikidata.org/entity/Q849697,Doktorgrad,1983-01-28T00:00:00Z,http://www.wikidata.org/entity/Q79851675
http://www.wikidata.org/entity/Q2180097,Conny Patijn,http://www.wikidata.org/entity/Q849697,Doktorgrad,1908-09-28T00:00:00Z,http://www.wikidata.org/entity/Q1906186
http://www.wikidata.org/entity/Q2121224,Theodor Kjerulf,http://www.wikidata.org/entity/Q849697,Doktorgrad,1825-03-30T00:00:00Z,http://www.wikidata.org/entity/Q23759419
http://www.wikidata.org/entity/Q2826453,Agata Tuszyńska,http://www.wikidata.org/entity/Q849697,Doktorgrad,1957-05-25T00:00:00Z,http://www.wikidata.org/entity/Q9175360
http://www.wikidata.org/entity/Q4241862,Alfred Croiset,http://www.wikidata.org/entity/Q849697,Doktorgrad,1845-01-05T00:00:00Z,http://www.wikidata.org/entity/Q63756160
http://www.wikidata.org/entity/Q18655291,Fredrik Pijper,http://www.wikidata.org/entity/Q849697,Doktorgrad,1859-01-09T00:00:00Z,http://www.wikidata.org/entity/Q20668639
http://www.wikidata.org/entity/Q6662901,Lluís Solé,http://www.wikidata.org/entity/Q849697,Doktorgrad,1908-01-01T00:00:00Z,http://www.wikidata.org/entity/Q19289065
http://www.wikidata.org/entity/Q28911695,Siegfried Berliner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1884-02-15T00:00:00Z,http://www.wikidata.org/entity/Q112017
http://www.wikidata.org/entity/Q2425597,Thomas Kuczynski,http://www.wikidata.org/entity/Q849697,Doktorgrad,1944-11-12T00:00:00Z,http://www.wikidata.org/entity/Q88427
http://www.wikidata.org/entity/Q1601257,Heinzpeter Rühmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q60876
http://www.wikidata.org/entity/Q1677688,Jacob van Rees,http://www.wikidata.org/entity/Q849697,Doktorgrad,1854-04-16T00:00:00Z,http://www.wikidata.org/entity/Q55427044
http://www.wikidata.org/entity/Q2668974,Christian Schertz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1966-02-21T00:00:00Z,http://www.wikidata.org/entity/Q1455514
http://www.wikidata.org/entity/Q11852042,Antti Aho,http://www.wikidata.org/entity/Q849697,Doktorgrad,1900-10-28T00:00:00Z,http://www.wikidata.org/entity/Q348623
http://www.wikidata.org/entity/Q2572298,Wilhelm Crusius,http://www.wikidata.org/entity/Q849697,Doktorgrad,1790-06-20T00:00:00Z,http://www.wikidata.org/entity/Q2283552
http://www.wikidata.org/entity/Q2476710,Ulrich Seibert,http://www.wikidata.org/entity/Q849697,Doktorgrad,1954-08-08T00:00:00Z,http://www.wikidata.org/entity/Q1098821
http://www.wikidata.org/entity/Q4019018,Werner Bormann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1931-10-27T00:00:00Z,http://www.wikidata.org/entity/Q12345330
http://www.wikidata.org/entity/Q11881293,Martti Kaila,http://www.wikidata.org/entity/Q849697,Doktorgrad,1900-02-24T00:00:00Z,http://www.wikidata.org/entity/Q5389673
http://www.wikidata.org/entity/Q11736937,Katarzyna Dembicz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1967-03-19T00:00:00Z,http://www.wikidata.org/entity/Q9151861
http://www.wikidata.org/entity/Q9165346,Barbara Engelking,http://www.wikidata.org/entity/Q849697,Doktorgrad,1962-04-22T00:00:00Z,http://www.wikidata.org/entity/Q737661
http://www.wikidata.org/entity/Q2827669,Ahmed Taleb Ibrahimi,http://www.wikidata.org/entity/Q849697,Doktorgrad,1932-01-05T00:00:00Z,http://www.wikidata.org/entity/Q3318383
http://www.wikidata.org/entity/Q7362073,Roman Longchamps de Bérier,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-08-09T00:00:00Z,http://www.wikidata.org/entity/Q29549591
http://www.wikidata.org/entity/Q18237469,Reinhold Alexander Christian von Wistinghausen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1863-06-20T00:00:00Z,http://www.wikidata.org/entity/Q20529001
http://www.wikidata.org/entity/Q2440521,Tomasz Strzembosz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1930-09-11T00:00:00Z,http://www.wikidata.org/entity/Q9140350
http://www.wikidata.org/entity/Q1913855,Maxim Zetkin,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-08-01T00:00:00Z,http://www.wikidata.org/entity/Q2034705
http://www.wikidata.org/entity/Q2218194,Samuel Ephraim Meyer,http://www.wikidata.org/entity/Q849697,Doktorgrad,1819-02-26T00:00:00Z,http://www.wikidata.org/entity/Q1346834
http://www.wikidata.org/entity/Q3134459,Hervé Coutau-Bégarie,http://www.wikidata.org/entity/Q849697,Doktorgrad,1956-11-22T00:00:00Z,http://www.wikidata.org/entity/Q53952180
http://www.wikidata.org/entity/Q2678321,Bob Smalhout,http://www.wikidata.org/entity/Q849697,Doktorgrad,1927-10-13T00:00:00Z,http://www.wikidata.org/entity/Q2530447
http://www.wikidata.org/entity/Q15440807,Georg Poetzsch-Heffter,http://www.wikidata.org/entity/Q849697,Doktorgrad,1926-06-06T00:00:00Z,http://www.wikidata.org/entity/Q61702215
http://www.wikidata.org/entity/Q4354422,Markku Kivinen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1951-06-05T00:00:00Z,http://www.wikidata.org/entity/Q18633027
http://www.wikidata.org/entity/Q6114263,Jack N. Rakove,http://www.wikidata.org/entity/Q849697,Doktorgrad,1947-06-04T00:00:00Z,http://www.wikidata.org/entity/Q103747356
http://www.wikidata.org/entity/Q28036705,Tomasz Komornicki,http://www.wikidata.org/entity/Q849697,Doktorgrad,1963-06-28T00:00:00Z,http://www.wikidata.org/entity/Q3314461
http://www.wikidata.org/entity/Q18221174,Leo Baerwald,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-09-20T00:00:00Z,http://www.wikidata.org/entity/Q110879794
http://www.wikidata.org/entity/Q10833953,Rudolf Metz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1923-06-04T00:00:00Z,http://www.wikidata.org/entity/Q1461127
http://www.wikidata.org/entity/Q15794522,Clarita Müller-Plantenberg,http://www.wikidata.org/entity/Q849697,Doktorgrad,1943-11-09T00:00:00Z,http://www.wikidata.org/entity/Q66002
http://www.wikidata.org/entity/Q15446754,August Böhm von Böhmersheim,http://www.wikidata.org/entity/Q849697,Doktorgrad,1858-04-27T00:00:00Z,http://www.wikidata.org/entity/Q55848609
http://www.wikidata.org/entity/Q6043036,Nikolái Stoyánov,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-11-21T00:00:00Z,http://www.wikidata.org/entity/Q12272022
http://www.wikidata.org/entity/Q2849041,Andrés Velasco,http://www.wikidata.org/entity/Q849697,Doktorgrad,1960-08-30T00:00:00Z,http://www.wikidata.org/entity/Q5850607
http://www.wikidata.org/entity/Q28379720,János Bálint,http://www.wikidata.org/entity/Q849697,Doktorgrad,1946-08-23T00:00:00Z,http://www.wikidata.org/entity/Q852791
http://www.wikidata.org/entity/Q3084517,François Dumont,http://www.wikidata.org/entity/Q849697,Doktorgrad,1956-01-01T00:00:00Z,http://www.wikidata.org/entity/Q290093
http://www.wikidata.org/entity/Q11715508,Jacek Perlin,http://www.wikidata.org/entity/Q849697,Doktorgrad,1955-12-14T00:00:00Z,http://www.wikidata.org/entity/Q103999310
http://www.wikidata.org/entity/Q1732640,Karl Przibram,http://www.wikidata.org/entity/Q849697,Doktorgrad,1878-12-12T00:00:00Z,http://www.wikidata.org/entity/Q24631981
