person,personLabel,value,valueLabel,Born,Mom
http://www.wikidata.org/entity/Q898126,Adelheid von Habsburg-Lothringen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1914-01-03T00:00:00Z,http://www.wikidata.org/entity/Q50926
http://www.wikidata.org/entity/Q1271803,Rudolf zur Lippe,http://www.wikidata.org/entity/Q849697,Doktorgrad,1937-01-08T00:00:00Z,http://www.wikidata.org/entity/Q75325740
http://www.wikidata.org/entity/Q216109,Richard von Kühlmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1873-05-03T00:00:00Z,http://www.wikidata.org/entity/Q18646500
http://www.wikidata.org/entity/Q8028906,Wladimir Troubetzkoy,http://www.wikidata.org/entity/Q849697,Doktorgrad,1942-08-10T00:00:00Z,http://www.wikidata.org/entity/Q110330324
http://www.wikidata.org/entity/Q106690,Anita Bose-Pfaff,http://www.wikidata.org/entity/Q849697,Doktorgrad,1942-11-29T00:00:00Z,http://www.wikidata.org/entity/Q3524506
http://www.wikidata.org/entity/Q4864917,"Barry Yelverton, 1st Viscount Avonmore",http://www.wikidata.org/entity/Q798137,Bachelor of Laws,1736-05-28T00:00:00Z,http://www.wikidata.org/entity/Q75310147
http://www.wikidata.org/entity/Q17714,Stephen Hawking,http://www.wikidata.org/entity/Q849697,Doktorgrad,1942-01-08T00:00:00Z,http://www.wikidata.org/entity/Q107337190
http://www.wikidata.org/entity/Q1353004,Erich Prinz von Lobkowicz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1955-10-31T00:00:00Z,http://www.wikidata.org/entity/Q75366889
http://www.wikidata.org/entity/Q2127389,Rahel Jaeggi,http://www.wikidata.org/entity/Q849697,Doktorgrad,1967-07-19T00:00:00Z,http://www.wikidata.org/entity/Q1379235
http://www.wikidata.org/entity/Q1379145,Eva Cancik-Kirschbaum,http://www.wikidata.org/entity/Q849697,Doktorgrad,1965-08-29T00:00:00Z,http://www.wikidata.org/entity/Q1618319
http://www.wikidata.org/entity/Q313925,Thomas Browne,http://www.wikidata.org/entity/Q849697,Doktorgrad,1605-10-19T00:00:00Z,http://www.wikidata.org/entity/Q110540221
http://www.wikidata.org/entity/Q96518,Joseph Carlebach,http://www.wikidata.org/entity/Q849697,Doktorgrad,1883-01-30T00:00:00Z,http://www.wikidata.org/entity/Q1370024
http://www.wikidata.org/entity/Q203913,Talcott Parsons,http://www.wikidata.org/entity/Q849697,Doktorgrad,1902-12-13T00:00:00Z,http://www.wikidata.org/entity/Q108909131
http://www.wikidata.org/entity/Q107049021,Giorgos  Koukouma,http://www.wikidata.org/entity/Q754848,Master of Laws,1983-09-07T00:00:00Z,http://www.wikidata.org/entity/Q12884514
http://www.wikidata.org/entity/Q461391,Gavin Newsom,http://www.wikidata.org/entity/Q787674,Bachelor of Science,1967-10-10T00:00:00Z,http://www.wikidata.org/entity/Q27139386
http://www.wikidata.org/entity/Q573389,Anthony Hyman,http://www.wikidata.org/entity/Q849697,Doktorgrad,1962-05-27T00:00:00Z,http://www.wikidata.org/entity/Q75297631
http://www.wikidata.org/entity/Q462762,William Cullen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1710-04-15T00:00:00Z,http://www.wikidata.org/entity/Q96083683
http://www.wikidata.org/entity/Q9235,Georg Wilhelm Friedrich Hegel,http://www.wikidata.org/entity/Q849697,Doktorgrad,1770-08-27T00:00:00Z,http://www.wikidata.org/entity/Q102515921
http://www.wikidata.org/entity/Q55917,Jarosław Kaczyński,http://www.wikidata.org/entity/Q849697,Doktorgrad,1949-06-18T00:00:00Z,http://www.wikidata.org/entity/Q3266318
http://www.wikidata.org/entity/Q216237,Hermann von Richthofen,http://www.wikidata.org/entity/Q849697,Doktorgrad,1933-11-20T00:00:00Z,http://www.wikidata.org/entity/Q76228233
http://www.wikidata.org/entity/Q76372007,James Charles Waddington,http://www.wikidata.org/entity/Q798137,Bachelor of Laws,1960-10-12T00:00:00Z,http://www.wikidata.org/entity/Q76331369
http://www.wikidata.org/entity/Q2575138,Wilhelm Smets,http://www.wikidata.org/entity/Q849697,Doktorgrad,1796-09-15T00:00:00Z,http://www.wikidata.org/entity/Q97039
http://www.wikidata.org/entity/Q474333,Amos Tversky,http://www.wikidata.org/entity/Q849697,Doktorgrad,1937-03-16T00:00:00Z,http://www.wikidata.org/entity/Q1530257
http://www.wikidata.org/entity/Q1099875,Clemens August Andreae,http://www.wikidata.org/entity/Q849697,Doktorgrad,1929-03-05T00:00:00Z,http://www.wikidata.org/entity/Q1658703
http://www.wikidata.org/entity/Q137659,Joan Coromines,http://www.wikidata.org/entity/Q849697,Doktorgrad,1905-03-21T00:00:00Z,http://www.wikidata.org/entity/Q8343354
http://www.wikidata.org/entity/Q55587544,Wilbraham Fitzjohn Trench,http://www.wikidata.org/entity/Q837343,Doctor of Letters,1873-02-22T00:00:00Z,http://www.wikidata.org/entity/Q75286560
http://www.wikidata.org/entity/Q173347,Éamon de Valera,http://www.wikidata.org/entity/Q787674,Bachelor of Science,1882-10-14T00:00:00Z,http://www.wikidata.org/entity/Q5052596
http://www.wikidata.org/entity/Q75435408,James Volant Wheeler,http://www.wikidata.org/entity/Q798137,Bachelor of Laws,1861-07-09T00:00:00Z,http://www.wikidata.org/entity/Q98839082
http://www.wikidata.org/entity/Q1533808,Godfrey Lowell Cabot,http://www.wikidata.org/entity/Q787674,Bachelor of Science,1861-02-26T00:00:00Z,http://www.wikidata.org/entity/Q105942722
http://www.wikidata.org/entity/Q1601257,Heinzpeter Rühmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q84840
http://www.wikidata.org/entity/Q1148669,Cyril Ramaphosa,http://www.wikidata.org/entity/Q798137,Bachelor of Laws,1952-11-17T00:00:00Z,http://www.wikidata.org/entity/Q107184361
http://www.wikidata.org/entity/Q76237850,"Robert Weir, Lord Weir",http://www.wikidata.org/entity/Q798137,Bachelor of Laws,1967-02-21T00:00:00Z,http://www.wikidata.org/entity/Q75471183
http://www.wikidata.org/entity/Q1362528,Hazel Rosenstrauch,http://www.wikidata.org/entity/Q849697,Doktorgrad,1945-05-13T00:00:00Z,http://www.wikidata.org/entity/Q52083847
http://www.wikidata.org/entity/Q1580888,Hans Kröner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1909-12-25T00:00:00Z,http://www.wikidata.org/entity/Q25858188
http://www.wikidata.org/entity/Q108929,Elke Blumenthal,http://www.wikidata.org/entity/Q849697,Doktorgrad,1938-01-25T00:00:00Z,http://www.wikidata.org/entity/Q21032072
http://www.wikidata.org/entity/Q655778,Gabriel von Max,http://www.wikidata.org/entity/Q849697,Doktorgrad,1840-08-23T00:00:00Z,http://www.wikidata.org/entity/Q95196391
http://www.wikidata.org/entity/Q1357368,Luc Hoffmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1923-01-23T00:00:00Z,http://www.wikidata.org/entity/Q1885994
http://www.wikidata.org/entity/Q916529,Brigitte Mohn,http://www.wikidata.org/entity/Q849697,Doktorgrad,1964-06-28T00:00:00Z,http://www.wikidata.org/entity/Q108859
http://www.wikidata.org/entity/Q17986809,Barbara Waxler,http://www.wikidata.org/entity/Q798137,Bachelor of Laws,1931-09-20T00:00:00Z,http://www.wikidata.org/entity/Q17984059
http://www.wikidata.org/entity/Q6264711,"John Wodehouse, 5th Earl of Kimberley",http://www.wikidata.org/entity/Q787674,Bachelor of Science,1951-01-15T00:00:00Z,http://www.wikidata.org/entity/Q75282901
http://www.wikidata.org/entity/Q9235,Georg Wilhelm Friedrich Hegel,http://www.wikidata.org/entity/Q849697,Doktorgrad,1770-01-01T00:00:00Z,http://www.wikidata.org/entity/Q102515921
http://www.wikidata.org/entity/Q180468,Albert von Szent-Györgyi Nagyrápolt,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1893-09-16T00:00:00Z,http://www.wikidata.org/entity/Q29511647
http://www.wikidata.org/entity/Q99368885,Regine Röhl,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1962-09-21T00:00:00Z,http://www.wikidata.org/entity/Q76543
http://www.wikidata.org/entity/Q18608345,Jasmin Kosubek,http://www.wikidata.org/entity/Q950900,Master of Science,1989-01-01T00:00:00Z,http://www.wikidata.org/entity/Q44697522
http://www.wikidata.org/entity/Q4281608,Miloš Marić,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1885-01-01T00:00:00Z,http://www.wikidata.org/entity/Q30250473
http://www.wikidata.org/entity/Q75591894,Charles Mackworth-Young,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1954-07-06T00:00:00Z,http://www.wikidata.org/entity/Q76099890
http://www.wikidata.org/entity/Q63877366,Johann Karl Euler,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1740-07-15T00:00:00Z,http://www.wikidata.org/entity/Q37186749
http://www.wikidata.org/entity/Q1589975,Ignatz Rosenak,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1897-12-16T00:00:00Z,http://www.wikidata.org/entity/Q110584008
http://www.wikidata.org/entity/Q214286,Franz Leopold Lafontaine,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1756-01-14T00:00:00Z,http://www.wikidata.org/entity/Q101530206
http://www.wikidata.org/entity/Q2833944,Alexandre Parent du Châtelet,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1790-09-29T00:00:00Z,http://www.wikidata.org/entity/Q20081154
http://www.wikidata.org/entity/Q61816208,John Ware,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1795-01-01T00:00:00Z,http://www.wikidata.org/entity/Q109498433
http://www.wikidata.org/entity/Q18528329,Edward Ormerod,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1819-01-01T00:00:00Z,http://www.wikidata.org/entity/Q76247887
http://www.wikidata.org/entity/Q90779872,Yoav Shechtman,http://www.wikidata.org/entity/Q849697,Doktorgrad,1980-03-17T00:00:00Z,http://www.wikidata.org/entity/Q52993449
http://www.wikidata.org/entity/Q2940262,Ivar Afzelius,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1848-10-15T00:00:00Z,http://www.wikidata.org/entity/Q66087738
http://www.wikidata.org/entity/Q28058070,Yvonne Vrhovac,http://www.wikidata.org/entity/Q849697,Doktorgrad,1940-01-01T00:00:00Z,http://www.wikidata.org/entity/Q28057690
http://www.wikidata.org/entity/Q27990454,Manfred von Ungern-Sternberg,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1930-11-01T00:00:00Z,http://www.wikidata.org/entity/Q2791081
http://www.wikidata.org/entity/Q14912508,Johann Georg Spangenberg,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1786-01-04T00:00:00Z,http://www.wikidata.org/entity/Q18620592
http://www.wikidata.org/entity/Q14912508,Johann Georg Spangenberg,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1786-01-01T00:00:00Z,http://www.wikidata.org/entity/Q18620592
http://www.wikidata.org/entity/Q3505550,Edmund Wojtyła,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1906-08-27T00:00:00Z,http://www.wikidata.org/entity/Q5371654
http://www.wikidata.org/entity/Q59610814,Teresa Tomaszkiewicz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1956-01-21T00:00:00Z,http://www.wikidata.org/entity/Q108430016
http://www.wikidata.org/entity/Q76335683,William Halliday,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1759-10-14T00:00:00Z,http://www.wikidata.org/entity/Q76335681
http://www.wikidata.org/entity/Q23011247,Eli Bartra,http://www.wikidata.org/entity/Q849697,Doktorgrad,1947-09-06T00:00:00Z,http://www.wikidata.org/entity/Q8200129
http://www.wikidata.org/entity/Q4095172,Sergej Sergeevič Botkin,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1859-01-01T00:00:00Z,http://www.wikidata.org/entity/Q107531188
http://www.wikidata.org/entity/Q131579,Urban VIII.,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1568-04-15T00:00:00Z,http://www.wikidata.org/entity/Q18737592
http://www.wikidata.org/entity/Q88601395,Iwan Alexejewitsch Sworykin,http://www.wikidata.org/entity/Q849697,Doktorgrad,1892-10-15T00:00:00Z,http://www.wikidata.org/entity/Q109406110
http://www.wikidata.org/entity/Q56119579,Marcus Kasner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1957-07-07T00:00:00Z,http://www.wikidata.org/entity/Q14646844
http://www.wikidata.org/entity/Q60772,Ursula von der Leyen,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1958-10-08T00:00:00Z,http://www.wikidata.org/entity/Q17278940
http://www.wikidata.org/entity/Q49499397,Stéphane Sainson,http://www.wikidata.org/entity/Q849697,Doktorgrad,1959-06-08T00:00:00Z,http://www.wikidata.org/entity/Q3142799
http://www.wikidata.org/entity/Q71536,Gustav Krukenberg,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1888-03-08T00:00:00Z,http://www.wikidata.org/entity/Q1333577
http://www.wikidata.org/entity/Q93220055,Élise Domenach,http://www.wikidata.org/entity/Q849697,Doktorgrad,1976-04-01T00:00:00Z,http://www.wikidata.org/entity/Q42296455
http://www.wikidata.org/entity/Q17047284,Albert Folch,http://www.wikidata.org/entity/Q849697,Doktorgrad,1905-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20876509
http://www.wikidata.org/entity/Q84475,Michael Hainisch,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1858-08-15T00:00:00Z,http://www.wikidata.org/entity/Q87555
http://www.wikidata.org/entity/Q50840566,Ondřej Sláma,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1969-01-20T00:00:00Z,http://www.wikidata.org/entity/Q60796484
http://www.wikidata.org/entity/Q25712423,Eugen Kröner,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1861-04-11T00:00:00Z,http://www.wikidata.org/entity/Q25830442
http://www.wikidata.org/entity/Q22255964,Jean-Paul de Gaudemar,http://www.wikidata.org/entity/Q849697,Doktorgrad,1947-03-18T00:00:00Z,http://www.wikidata.org/entity/Q110694827
http://www.wikidata.org/entity/Q75512422,James Brunton,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1947-09-24T00:00:00Z,http://www.wikidata.org/entity/Q75512421
http://www.wikidata.org/entity/Q96591433,Bernhard Lengsfeld,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q96640688
http://www.wikidata.org/entity/Q106241813,Anne-Isabelle Bourgeois,http://www.wikidata.org/entity/Q849697,Doktorgrad,1957-02-20T00:00:00Z,http://www.wikidata.org/entity/Q106230083
http://www.wikidata.org/entity/Q513807,Margaret Hamburg,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1955-07-12T00:00:00Z,http://www.wikidata.org/entity/Q4877232
http://www.wikidata.org/entity/Q5256264,Hans Virchow,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1852-09-10T00:00:00Z,http://www.wikidata.org/entity/Q83395673
http://www.wikidata.org/entity/Q256380,Carly Fiorina,http://www.wikidata.org/entity/Q950900,Master of Science,1954-09-06T00:00:00Z,http://www.wikidata.org/entity/Q20771621
http://www.wikidata.org/entity/Q75779096,Ryszard Ritter von Weryha-Wysoczanski,http://www.wikidata.org/entity/Q849697,Doktorgrad,1941-03-09T00:00:00Z,http://www.wikidata.org/entity/Q75779090
http://www.wikidata.org/entity/Q77774,Maria Furtwängler,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1966-09-13T00:00:00Z,http://www.wikidata.org/entity/Q1736475
http://www.wikidata.org/entity/Q78596,"Prinz Maximilian, 1e Herzog von Hohenberg",http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1902-09-29T00:00:00Z,http://www.wikidata.org/entity/Q153099
http://www.wikidata.org/entity/Q83378192,Laila Al-Ghoul,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1973-01-01T00:00:00Z,http://www.wikidata.org/entity/Q14906214
http://www.wikidata.org/entity/Q4794291,Camilla Stoltenberg,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1958-02-05T00:00:00Z,http://www.wikidata.org/entity/Q443969
http://www.wikidata.org/entity/Q21390656,Henry Alfred Cummins,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1864-03-08T00:00:00Z,http://www.wikidata.org/entity/Q75881148
http://www.wikidata.org/entity/Q105047302,Henriette Burchardt,http://www.wikidata.org/entity/Q849697,Doktorgrad,1902-10-01T00:00:00Z,http://www.wikidata.org/entity/Q105464699
http://www.wikidata.org/entity/Q310326,Hans Sloane,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1660-04-16T00:00:00Z,http://www.wikidata.org/entity/Q75495369
http://www.wikidata.org/entity/Q2476931,Ulrich Wille junior,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1877-10-12T00:00:00Z,http://www.wikidata.org/entity/Q56560791
http://www.wikidata.org/entity/Q55959615,Dorothea Triller,http://www.wikidata.org/entity/Q849697,Doktorgrad,1945-01-01T00:00:00Z,http://www.wikidata.org/entity/Q48864306
http://www.wikidata.org/entity/Q310326,Hans Sloane,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1660-04-10T00:00:00Z,http://www.wikidata.org/entity/Q75495369
http://www.wikidata.org/entity/Q67522752,Julia Marianne Kirchner,http://www.wikidata.org/entity/Q849697,Doktorgrad,1937-01-01T00:00:00Z,http://www.wikidata.org/entity/Q566383
http://www.wikidata.org/entity/Q108297402,Q108297402,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1782-01-01T00:00:00Z,http://www.wikidata.org/entity/Q108297960
http://www.wikidata.org/entity/Q2331786,Jakub Jodko Narkiewicz,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1848-01-08T00:00:00Z,http://www.wikidata.org/entity/Q102398730
http://www.wikidata.org/entity/Q25690,"John Russell, 6. Duke of Bedford",http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1766-07-06T00:00:00Z,http://www.wikidata.org/entity/Q75382296
http://www.wikidata.org/entity/Q651974,Walter Jellinek,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1885-07-12T00:00:00Z,http://www.wikidata.org/entity/Q1029006
http://www.wikidata.org/entity/Q12023726,Jaroslav Bakeš,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1871-09-16T00:00:00Z,http://www.wikidata.org/entity/Q12034155
http://www.wikidata.org/entity/Q16985761,Olli Löytty,http://www.wikidata.org/entity/Q849697,Doktorgrad,1966-01-01T00:00:00Z,http://www.wikidata.org/entity/Q11871796
http://www.wikidata.org/entity/Q4969491,Marte Gerhardsen,http://www.wikidata.org/entity/Q950900,Master of Science,1972-07-21T00:00:00Z,http://www.wikidata.org/entity/Q4580501
http://www.wikidata.org/entity/Q2425597,Thomas Kuczynski,http://www.wikidata.org/entity/Q849697,Doktorgrad,1944-11-12T00:00:00Z,http://www.wikidata.org/entity/Q1895473
http://www.wikidata.org/entity/Q3262847,Louis Pasteur Vallery-Radot,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1886-05-13T00:00:00Z,http://www.wikidata.org/entity/Q27907757
http://www.wikidata.org/entity/Q816459,Ben Carson,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1951-09-18T00:00:00Z,http://www.wikidata.org/entity/Q22952518
http://www.wikidata.org/entity/Q42908501,Zbigniew Tucholski,http://www.wikidata.org/entity/Q849697,Doktorgrad,1975-11-27T00:00:00Z,http://www.wikidata.org/entity/Q298022
http://www.wikidata.org/entity/Q11286907,Hozumi Shigetō,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1883-04-11T00:00:00Z,http://www.wikidata.org/entity/Q108111414
http://www.wikidata.org/entity/Q104822266,Tjark Siefke Kunstreich,http://www.wikidata.org/entity/Q849697,Doktorgrad,1958-01-01T00:00:00Z,http://www.wikidata.org/entity/Q104822217
http://www.wikidata.org/entity/Q41532,Carl Gustav Jung,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1875-07-26T00:00:00Z,http://www.wikidata.org/entity/Q108838678
http://www.wikidata.org/entity/Q110929232,Hubertine Underberg-Ruder,http://www.wikidata.org/entity/Q849697,Doktorgrad,1962-07-17T00:00:00Z,http://www.wikidata.org/entity/Q1082854
http://www.wikidata.org/entity/Q99836778,Francisco Antônio de Almeida Júnior,http://www.wikidata.org/entity/Q849697,Doktorgrad,1848-01-01T00:00:00Z,http://www.wikidata.org/entity/Q101701168
http://www.wikidata.org/entity/Q7175551,Peter Lødrup,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1932-08-29T00:00:00Z,http://www.wikidata.org/entity/Q16183462
http://www.wikidata.org/entity/Q315143,"John Boyd Orr, 1. Baron Boyd-Orr",http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1880-09-23T00:00:00Z,http://www.wikidata.org/entity/Q75447571
http://www.wikidata.org/entity/Q7155774,Pavel Svoboda,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1962-04-09T00:00:00Z,http://www.wikidata.org/entity/Q62741946
http://www.wikidata.org/entity/Q43723,Benjamin Netanjahu,http://www.wikidata.org/entity/Q950900,Master of Science,1949-10-21T00:00:00Z,http://www.wikidata.org/entity/Q107074691
http://www.wikidata.org/entity/Q18608345,Jasmin Kosubek,http://www.wikidata.org/entity/Q950900,Master of Science,1987-01-01T00:00:00Z,http://www.wikidata.org/entity/Q44697522
http://www.wikidata.org/entity/Q33126152,Elfriede Knauer,http://www.wikidata.org/entity/Q849697,Doktorgrad,1926-07-03T00:00:00Z,http://www.wikidata.org/entity/Q94751915
http://www.wikidata.org/entity/Q55594626,Dr. Paul Moos,http://www.wikidata.org/entity/Q849697,Doktorgrad,1902-09-10T00:00:00Z,http://www.wikidata.org/entity/Q55594636
http://www.wikidata.org/entity/Q109662645,Louis W. Roberts,http://www.wikidata.org/entity/Q849697,Doktorgrad,1913-09-01T00:00:00Z,http://www.wikidata.org/entity/Q109772497
http://www.wikidata.org/entity/Q76034201,John Hayball Paul,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1816-01-01T00:00:00Z,http://www.wikidata.org/entity/Q76331568
http://www.wikidata.org/entity/Q813272,Beatrice von Weizsäcker,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1958-08-20T00:00:00Z,http://www.wikidata.org/entity/Q77960
http://www.wikidata.org/entity/Q24650389,Justina Mischewski,http://www.wikidata.org/entity/Q950900,Master of Science,1989-01-01T00:00:00Z,http://www.wikidata.org/entity/Q13499737
http://www.wikidata.org/entity/Q105643635,Viktor Schiller,http://www.wikidata.org/entity/Q849697,Doktorgrad,1885-02-11T00:00:00Z,http://www.wikidata.org/entity/Q105597039
http://www.wikidata.org/entity/Q1555789,Gustav Ferdinand Hertz,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1827-08-02T00:00:00Z,http://www.wikidata.org/entity/Q15303110
http://www.wikidata.org/entity/Q78061707,Simon Villeneuve,http://www.wikidata.org/entity/Q950900,Master of Science,1980-03-23T00:00:00Z,http://www.wikidata.org/entity/Q103085568
http://www.wikidata.org/entity/Q105693107,Najmun Nahar,http://www.wikidata.org/entity/Q849697,Doktorgrad,1979-12-12T00:00:00Z,http://www.wikidata.org/entity/Q108120592
http://www.wikidata.org/entity/Q29860422,Estelle Macron,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1984-03-24T00:00:00Z,http://www.wikidata.org/entity/Q28838264
http://www.wikidata.org/entity/Q160202,Franz Anton Mesmer,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1734-05-23T00:00:00Z,http://www.wikidata.org/entity/Q26244072
http://www.wikidata.org/entity/Q1359322,Ernst Ludwig Heuss,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1910-08-05T00:00:00Z,http://www.wikidata.org/entity/Q78010
http://www.wikidata.org/entity/Q15436767,Wolf Liebeschuetz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1927-06-22T00:00:00Z,http://www.wikidata.org/entity/Q20980094
http://www.wikidata.org/entity/Q2857128,Antonin Lefèvre-Pontalis,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1830-08-19T00:00:00Z,http://www.wikidata.org/entity/Q19368854
http://www.wikidata.org/entity/Q2589309,Wolfgang Brinckmann,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1871-05-08T00:00:00Z,http://www.wikidata.org/entity/Q110560866
http://www.wikidata.org/entity/Q231690,Bhimrao Ramji Ambedkar,http://www.wikidata.org/entity/Q950900,Master of Science,1891-04-14T00:00:00Z,http://www.wikidata.org/entity/Q31738078
http://www.wikidata.org/entity/Q21621026,"James Chichester, Earl of Belfast",http://www.wikidata.org/entity/Q950900,Master of Science,1990-11-19T00:00:00Z,http://www.wikidata.org/entity/Q75619660
http://www.wikidata.org/entity/Q19309950,Theo Farrell,http://www.wikidata.org/entity/Q849697,Doktorgrad,1967-12-11T00:00:00Z,http://www.wikidata.org/entity/Q75888308
http://www.wikidata.org/entity/Q104657248,Artur Funk,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1896-02-17T00:00:00Z,http://www.wikidata.org/entity/Q104654377
http://www.wikidata.org/entity/Q77776744,John M. Finny,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1841-02-09T00:00:00Z,http://www.wikidata.org/entity/Q100606092
http://www.wikidata.org/entity/Q20480276,Leopold Dreher,http://www.wikidata.org/entity/Q849697,Doktorgrad,1896-10-24T00:00:00Z,http://www.wikidata.org/entity/Q57078673
http://www.wikidata.org/entity/Q56285030,Raphaëlle-Anne Kok,http://www.wikidata.org/entity/Q849697,Doktorgrad,1980-04-10T00:00:00Z,http://www.wikidata.org/entity/Q30504489
http://www.wikidata.org/entity/Q14277,Wilhelm Herschel,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1738-11-15T00:00:00Z,http://www.wikidata.org/entity/Q20967508
http://www.wikidata.org/entity/Q2442054,Tonio Hölscher,http://www.wikidata.org/entity/Q849697,Doktorgrad,1940-11-02T00:00:00Z,http://www.wikidata.org/entity/Q1246211
http://www.wikidata.org/entity/Q1599458,Heinrich von Aretin,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1875-05-01T00:00:00Z,http://www.wikidata.org/entity/Q75319592
http://www.wikidata.org/entity/Q28032204,Hendrik Streeck,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1977-08-07T00:00:00Z,http://www.wikidata.org/entity/Q100455136
http://www.wikidata.org/entity/Q20978356,Inez de Beaufort,http://www.wikidata.org/entity/Q849697,Doktorgrad,1954-05-13T00:00:00Z,http://www.wikidata.org/entity/Q51078087
http://www.wikidata.org/entity/Q44403,Heinrich Heine,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1797-12-13T00:00:00Z,http://www.wikidata.org/entity/Q20980010
http://www.wikidata.org/entity/Q6263159,John Waterlow,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1916-06-13T00:00:00Z,http://www.wikidata.org/entity/Q75877819
http://www.wikidata.org/entity/Q47068612,Erin Gilbert,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1973-01-01T00:00:00Z,http://www.wikidata.org/entity/Q47074388
http://www.wikidata.org/entity/Q5608208,Walter Christaller,http://www.wikidata.org/entity/Q849697,Doktorgrad,1893-04-21T00:00:00Z,http://www.wikidata.org/entity/Q75829
http://www.wikidata.org/entity/Q103404807,Anne-Laure Dalibard,http://www.wikidata.org/entity/Q849697,Doktorgrad,1982-08-05T00:00:00Z,http://www.wikidata.org/entity/Q22209551
http://www.wikidata.org/entity/Q59164080,Hans Bernhard Schwerin,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1878-05-20T00:00:00Z,http://www.wikidata.org/entity/Q59164323
