person,value,valueLabel,Born,Child
http://www.wikidata.org/entity/Q75721793,http://www.wikidata.org/entity/Q2091008,Master of Arts,1918-01-08T00:00:00Z,http://www.wikidata.org/entity/Q7368919
http://www.wikidata.org/entity/Q80816464,http://www.wikidata.org/entity/Q2091008,Master of Arts,1959-08-29T00:00:00Z,http://www.wikidata.org/entity/Q61104023
http://www.wikidata.org/entity/Q75721793,http://www.wikidata.org/entity/Q2091008,Master of Arts,1918-01-08T00:00:00Z,http://www.wikidata.org/entity/Q75721803
http://www.wikidata.org/entity/Q75278418,http://www.wikidata.org/entity/Q2091008,Master of Arts,1925-03-12T00:00:00Z,http://www.wikidata.org/entity/Q75278422
http://www.wikidata.org/entity/Q75278418,http://www.wikidata.org/entity/Q2091008,Master of Arts,1925-03-12T00:00:00Z,http://www.wikidata.org/entity/Q75278424
http://www.wikidata.org/entity/Q75278418,http://www.wikidata.org/entity/Q2091008,Master of Arts,1925-03-12T00:00:00Z,http://www.wikidata.org/entity/Q76364460
http://www.wikidata.org/entity/Q75548006,http://www.wikidata.org/entity/Q2091008,Master of Arts,1979-11-14T00:00:00Z,http://www.wikidata.org/entity/Q75940823
http://www.wikidata.org/entity/Q75548006,http://www.wikidata.org/entity/Q2091008,Master of Arts,1979-11-14T00:00:00Z,http://www.wikidata.org/entity/Q76374746
http://www.wikidata.org/entity/Q75548006,http://www.wikidata.org/entity/Q2091008,Master of Arts,1979-11-14T00:00:00Z,http://www.wikidata.org/entity/Q76374747
http://www.wikidata.org/entity/Q76088900,http://www.wikidata.org/entity/Q2091008,Master of Arts,1980-06-23T00:00:00Z,http://www.wikidata.org/entity/Q76371242
http://www.wikidata.org/entity/Q76088900,http://www.wikidata.org/entity/Q2091008,Master of Arts,1980-06-23T00:00:00Z,http://www.wikidata.org/entity/Q76371241
http://www.wikidata.org/entity/Q75410106,http://www.wikidata.org/entity/Q2091008,Master of Arts,1915-10-05T00:00:00Z,http://www.wikidata.org/entity/Q75603312
http://www.wikidata.org/entity/Q75410106,http://www.wikidata.org/entity/Q2091008,Master of Arts,1915-10-05T00:00:00Z,http://www.wikidata.org/entity/Q75603313
http://www.wikidata.org/entity/Q75410106,http://www.wikidata.org/entity/Q2091008,Master of Arts,1915-10-05T00:00:00Z,http://www.wikidata.org/entity/Q75603316
http://www.wikidata.org/entity/Q75410106,http://www.wikidata.org/entity/Q2091008,Master of Arts,1915-10-05T00:00:00Z,http://www.wikidata.org/entity/Q75603317
http://www.wikidata.org/entity/Q75513160,http://www.wikidata.org/entity/Q2091008,Master of Arts,1942-08-16T00:00:00Z,http://www.wikidata.org/entity/Q75551201
http://www.wikidata.org/entity/Q75513160,http://www.wikidata.org/entity/Q2091008,Master of Arts,1942-08-16T00:00:00Z,http://www.wikidata.org/entity/Q76057454
http://www.wikidata.org/entity/Q75513160,http://www.wikidata.org/entity/Q2091008,Master of Arts,1942-08-16T00:00:00Z,http://www.wikidata.org/entity/Q76073500
http://www.wikidata.org/entity/Q75513160,http://www.wikidata.org/entity/Q2091008,Master of Arts,1942-08-16T00:00:00Z,http://www.wikidata.org/entity/Q76286196
http://www.wikidata.org/entity/Q99703650,http://www.wikidata.org/entity/Q2091008,Master of Arts,1935-10-02T00:00:00Z,http://www.wikidata.org/entity/Q99689587
http://www.wikidata.org/entity/Q957131,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1910-10-03T00:00:00Z,http://www.wikidata.org/entity/Q16190174
http://www.wikidata.org/entity/Q957131,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1910-10-03T00:00:00Z,http://www.wikidata.org/entity/Q51844244
http://www.wikidata.org/entity/Q104326,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1948-08-24T00:00:00Z,http://www.wikidata.org/entity/Q109373858
http://www.wikidata.org/entity/Q58632,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1916-03-04T00:00:00Z,http://www.wikidata.org/entity/Q1467600
http://www.wikidata.org/entity/Q2080045,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1933-04-21T00:00:00Z,http://www.wikidata.org/entity/Q61711169
http://www.wikidata.org/entity/Q2080045,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1933-04-21T00:00:00Z,http://www.wikidata.org/entity/Q65498813
http://www.wikidata.org/entity/Q325711,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1903-05-22T00:00:00Z,http://www.wikidata.org/entity/Q12946
http://www.wikidata.org/entity/Q1340677,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1910-03-27T00:00:00Z,http://www.wikidata.org/entity/Q6241255
http://www.wikidata.org/entity/Q75855964,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1924-07-11T00:00:00Z,http://www.wikidata.org/entity/Q75855963
http://www.wikidata.org/entity/Q75855964,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1924-07-11T00:00:00Z,http://www.wikidata.org/entity/Q101144994
http://www.wikidata.org/entity/Q11971888,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1942-11-16T00:00:00Z,http://www.wikidata.org/entity/Q26960689
http://www.wikidata.org/entity/Q10417817,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1910-01-05T00:00:00Z,http://www.wikidata.org/entity/Q10417853
http://www.wikidata.org/entity/Q3271808,http://www.wikidata.org/entity/Q2383393,candidate,1914-03-18T00:00:00Z,http://www.wikidata.org/entity/Q16024023
http://www.wikidata.org/entity/Q95120219,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1934-12-05T00:00:00Z,http://www.wikidata.org/entity/Q12037105
http://www.wikidata.org/entity/Q95077845,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1944-07-07T00:00:00Z,http://www.wikidata.org/entity/Q37830447
http://www.wikidata.org/entity/Q95077845,http://www.wikidata.org/entity/Q2248352,Doctor of Science,1944-07-07T00:00:00Z,http://www.wikidata.org/entity/Q53705089
http://www.wikidata.org/entity/Q4114278,http://www.wikidata.org/entity/Q2625729,corresponding member,1934-03-22T00:00:00Z,http://www.wikidata.org/entity/Q24352829
http://www.wikidata.org/entity/Q44517,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1911-01-22T00:00:00Z,http://www.wikidata.org/entity/Q1322819
http://www.wikidata.org/entity/Q34413,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1953-06-21T00:00:00Z,http://www.wikidata.org/entity/Q244338
http://www.wikidata.org/entity/Q34413,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1953-06-21T00:00:00Z,http://www.wikidata.org/entity/Q20643235
http://www.wikidata.org/entity/Q34413,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1953-06-21T00:00:00Z,http://www.wikidata.org/entity/Q104381933
http://www.wikidata.org/entity/Q62870,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1939-12-14T00:00:00Z,http://www.wikidata.org/entity/Q5585016
http://www.wikidata.org/entity/Q34253,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1969-12-28T00:00:00Z,http://www.wikidata.org/entity/Q11912617
http://www.wikidata.org/entity/Q34253,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1969-12-28T00:00:00Z,http://www.wikidata.org/entity/Q11912959
http://www.wikidata.org/entity/Q34253,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1969-12-28T00:00:00Z,http://www.wikidata.org/entity/Q11913272
http://www.wikidata.org/entity/Q4517,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1911-03-26T00:00:00Z,http://www.wikidata.org/entity/Q76348793
http://www.wikidata.org/entity/Q69045,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1930-06-29T00:00:00Z,http://www.wikidata.org/entity/Q96254
http://www.wikidata.org/entity/Q30487,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1931-03-02T00:00:00Z,http://www.wikidata.org/entity/Q4112013
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q208135
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q231552
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q310406
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q316974
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q325386
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q361273
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q361281
http://www.wikidata.org/entity/Q19878,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1942-06-07T00:00:00Z,http://www.wikidata.org/entity/Q361291
http://www.wikidata.org/entity/Q29230,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1937-06-23T00:00:00Z,http://www.wikidata.org/entity/Q3701548
http://www.wikidata.org/entity/Q92676,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1937-06-12T00:00:00Z,http://www.wikidata.org/entity/Q2314570
http://www.wikidata.org/entity/Q69045,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1930-06-29T00:00:00Z,http://www.wikidata.org/entity/Q60772
http://www.wikidata.org/entity/Q92676,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1937-06-12T00:00:00Z,http://www.wikidata.org/entity/Q75946080
http://www.wikidata.org/entity/Q92676,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1937-06-12T00:00:00Z,http://www.wikidata.org/entity/Q75946089
http://www.wikidata.org/entity/Q1782833,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1914-05-27T00:00:00Z,http://www.wikidata.org/entity/Q620479
http://www.wikidata.org/entity/Q1978366,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1935-08-11T00:00:00Z,http://www.wikidata.org/entity/Q43139585
http://www.wikidata.org/entity/Q1978366,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1935-08-11T00:00:00Z,http://www.wikidata.org/entity/Q108070001
http://www.wikidata.org/entity/Q132589,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1916-05-11T00:00:00Z,http://www.wikidata.org/entity/Q8256275
http://www.wikidata.org/entity/Q363055,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1930-02-12T00:00:00Z,http://www.wikidata.org/entity/Q20685505
http://www.wikidata.org/entity/Q268003,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1910-01-27T00:00:00Z,http://www.wikidata.org/entity/Q18524144
http://www.wikidata.org/entity/Q4682827,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1912-03-07T00:00:00Z,http://www.wikidata.org/entity/Q5626610
http://www.wikidata.org/entity/Q4066788,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1939-04-16T00:00:00Z,http://www.wikidata.org/entity/Q4364960
http://www.wikidata.org/entity/Q4074119,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1930-10-15T00:00:00Z,http://www.wikidata.org/entity/Q65297731
http://www.wikidata.org/entity/Q4829207,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1941-04-11T00:00:00Z,http://www.wikidata.org/entity/Q18422163
http://www.wikidata.org/entity/Q4829207,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1941-04-11T00:00:00Z,http://www.wikidata.org/entity/Q107359561
http://www.wikidata.org/entity/Q14944069,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1929-05-01T00:00:00Z,http://www.wikidata.org/entity/Q90982183
http://www.wikidata.org/entity/Q100276683,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1937-07-18T00:00:00Z,http://www.wikidata.org/entity/Q100276700
http://www.wikidata.org/entity/Q64607858,http://www.wikidata.org/entity/Q2628227,Doctor of Sciences,1964-04-17T00:00:00Z,http://www.wikidata.org/entity/Q201
http://www.wikidata.org/entity/Q455633,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1926-09-09T00:00:00Z,http://www.wikidata.org/entity/Q33177059
http://www.wikidata.org/entity/Q20035468,http://www.wikidata.org/entity/Q2827275,agregation of history and geography,1947-06-14T00:00:00Z,http://www.wikidata.org/entity/Q27949253
http://www.wikidata.org/entity/Q3022608,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1953-03-10T00:00:00Z,http://www.wikidata.org/entity/Q93655824
http://www.wikidata.org/entity/Q2501324,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1921-11-17T00:00:00Z,http://www.wikidata.org/entity/Q107226439
http://www.wikidata.org/entity/Q2848094,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1901-04-29T00:00:00Z,http://www.wikidata.org/entity/Q3100664
http://www.wikidata.org/entity/Q3086551,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1933-02-17T00:00:00Z,http://www.wikidata.org/entity/Q47092734
http://www.wikidata.org/entity/Q3169709,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1939-02-15T00:00:00Z,http://www.wikidata.org/entity/Q62388921
http://www.wikidata.org/entity/Q3289475,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1933-06-18T00:00:00Z,http://www.wikidata.org/entity/Q3175034
http://www.wikidata.org/entity/Q3158488,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1923-11-12T00:00:00Z,http://www.wikidata.org/entity/Q2897666
http://www.wikidata.org/entity/Q3158488,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1923-11-12T00:00:00Z,http://www.wikidata.org/entity/Q3171207
http://www.wikidata.org/entity/Q3159866,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1942-07-25T00:00:00Z,http://www.wikidata.org/entity/Q3188005
http://www.wikidata.org/entity/Q3386302,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1932-04-16T00:00:00Z,http://www.wikidata.org/entity/Q50276144
http://www.wikidata.org/entity/Q3370666,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1932-09-13T00:00:00Z,http://www.wikidata.org/entity/Q58857108
http://www.wikidata.org/entity/Q3165892,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1949-06-11T00:00:00Z,http://www.wikidata.org/entity/Q48556533
http://www.wikidata.org/entity/Q3165892,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1949-06-11T00:00:00Z,http://www.wikidata.org/entity/Q106516864
http://www.wikidata.org/entity/Q3169709,http://www.wikidata.org/entity/Q2827277,agrégation d'histoire,1939-02-15T00:00:00Z,http://www.wikidata.org/entity/Q25391825
http://www.wikidata.org/entity/Q3086224,http://www.wikidata.org/entity/Q2827281,agrégation de grammaire,1926-02-17T00:00:00Z,http://www.wikidata.org/entity/Q55848543
http://www.wikidata.org/entity/Q44936588,http://www.wikidata.org/entity/Q2827280,Aggregations of law in France,1928-01-29T00:00:00Z,http://www.wikidata.org/entity/Q3052791
http://www.wikidata.org/entity/Q44936588,http://www.wikidata.org/entity/Q2827280,Aggregations of law in France,1928-01-29T00:00:00Z,http://www.wikidata.org/entity/Q33102694
http://www.wikidata.org/entity/Q3086224,http://www.wikidata.org/entity/Q2827281,agrégation de grammaire,1926-02-17T00:00:00Z,http://www.wikidata.org/entity/Q3158493
http://www.wikidata.org/entity/Q22209551,http://www.wikidata.org/entity/Q2827289,agrégation de mathématiques,1958-05-23T00:00:00Z,http://www.wikidata.org/entity/Q103404807
http://www.wikidata.org/entity/Q3166893,http://www.wikidata.org/entity/Q2827279,aggregation of economics and management,1939-07-01T00:00:00Z,http://www.wikidata.org/entity/Q3367519
http://www.wikidata.org/entity/Q2156245,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1922-04-19T00:00:00Z,http://www.wikidata.org/entity/Q3100605
http://www.wikidata.org/entity/Q3174316,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1921-02-07T00:00:00Z,http://www.wikidata.org/entity/Q104605836
http://www.wikidata.org/entity/Q2977325,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1922-06-12T00:00:00Z,http://www.wikidata.org/entity/Q3120169
http://www.wikidata.org/entity/Q27704726,http://www.wikidata.org/entity/Q2827292,agrégation de philosophie,1923-12-19T00:00:00Z,http://www.wikidata.org/entity/Q105840397
http://www.wikidata.org/entity/Q3507241,http://www.wikidata.org/entity/Q2827292,agrégation de philosophie,1945-05-04T00:00:00Z,http://www.wikidata.org/entity/Q42316118
http://www.wikidata.org/entity/Q33111878,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1956-02-17T00:00:00Z,http://www.wikidata.org/entity/Q2825437
http://www.wikidata.org/entity/Q35824903,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1903-10-06T00:00:00Z,http://www.wikidata.org/entity/Q25292621
http://www.wikidata.org/entity/Q35838045,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1907-10-29T00:00:00Z,http://www.wikidata.org/entity/Q3425908
http://www.wikidata.org/entity/Q36161512,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1928-03-04T00:00:00Z,http://www.wikidata.org/entity/Q50827442
http://www.wikidata.org/entity/Q36360911,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1913-09-28T00:00:00Z,http://www.wikidata.org/entity/Q106920070
http://www.wikidata.org/entity/Q36476968,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1921-09-18T00:00:00Z,http://www.wikidata.org/entity/Q42353454
http://www.wikidata.org/entity/Q36460721,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1914-04-04T00:00:00Z,http://www.wikidata.org/entity/Q42353454
http://www.wikidata.org/entity/Q36370209,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1918-07-06T00:00:00Z,http://www.wikidata.org/entity/Q106920070
http://www.wikidata.org/entity/Q36184733,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1926-04-04T00:00:00Z,http://www.wikidata.org/entity/Q2898065
http://www.wikidata.org/entity/Q36184733,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1926-04-04T00:00:00Z,http://www.wikidata.org/entity/Q42198055
http://www.wikidata.org/entity/Q36205302,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1926-01-07T00:00:00Z,http://www.wikidata.org/entity/Q50827442
http://www.wikidata.org/entity/Q42327007,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1947-06-19T00:00:00Z,http://www.wikidata.org/entity/Q2926744
http://www.wikidata.org/entity/Q42328612,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1946-06-11T00:00:00Z,http://www.wikidata.org/entity/Q55625072
http://www.wikidata.org/entity/Q42415699,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1909-10-27T00:00:00Z,http://www.wikidata.org/entity/Q556123
http://www.wikidata.org/entity/Q42415699,http://www.wikidata.org/entity/Q2860577,archivist palaeographer,1909-10-27T00:00:00Z,http://www.wikidata.org/entity/Q111381664
http://www.wikidata.org/entity/Q880793,http://www.wikidata.org/entity/Q2903406,Master of Science in Engineering,1934-09-15T00:00:00Z,http://www.wikidata.org/entity/Q7803708
http://www.wikidata.org/entity/Q254205,http://www.wikidata.org/entity/Q2878277,Bachelor of Fine Arts,1963-11-20T00:00:00Z,http://www.wikidata.org/entity/Q81665532
http://www.wikidata.org/entity/Q56558700,http://www.wikidata.org/entity/Q2878277,Bachelor of Fine Arts,1944-05-21T00:00:00Z,http://www.wikidata.org/entity/Q6393866
http://www.wikidata.org/entity/Q18325408,http://www.wikidata.org/entity/Q3029048,Diplôme d'État de docteur en médecine,1914-08-28T00:00:00Z,http://www.wikidata.org/entity/Q18414363
http://www.wikidata.org/entity/Q3109280,http://www.wikidata.org/entity/Q2946822,CAPES,1933-09-08T00:00:00Z,http://www.wikidata.org/entity/Q42377048
http://www.wikidata.org/entity/Q762261,http://www.wikidata.org/entity/Q2946857,Certificat d'études primaires,1914-02-02T00:00:00Z,http://www.wikidata.org/entity/Q3344886
http://www.wikidata.org/entity/Q1193378,http://www.wikidata.org/entity/Q3029069,DES,1920-06-11T00:00:00Z,http://www.wikidata.org/entity/Q19788004
http://www.wikidata.org/entity/Q984535,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1901-08-17T00:00:00Z,http://www.wikidata.org/entity/Q76737614
http://www.wikidata.org/entity/Q1333590,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1923-08-17T00:00:00Z,http://www.wikidata.org/entity/Q3052627
http://www.wikidata.org/entity/Q1684904,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1928-05-14T00:00:00Z,http://www.wikidata.org/entity/Q222870
http://www.wikidata.org/entity/Q2829621,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1946-05-20T00:00:00Z,http://www.wikidata.org/entity/Q3147241
http://www.wikidata.org/entity/Q2365728,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1946-04-11T00:00:00Z,http://www.wikidata.org/entity/Q16666494
http://www.wikidata.org/entity/Q3086224,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1926-02-17T00:00:00Z,http://www.wikidata.org/entity/Q3158493
http://www.wikidata.org/entity/Q3086224,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1926-02-17T00:00:00Z,http://www.wikidata.org/entity/Q55848543
http://www.wikidata.org/entity/Q3086551,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1933-02-17T00:00:00Z,http://www.wikidata.org/entity/Q47092734
http://www.wikidata.org/entity/Q3105788,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1942-05-21T00:00:00Z,http://www.wikidata.org/entity/Q46380231
http://www.wikidata.org/entity/Q330587,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3270032
http://www.wikidata.org/entity/Q330587,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1951-01-01T00:00:00Z,http://www.wikidata.org/entity/Q30117430
http://www.wikidata.org/entity/Q468049,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1962-03-04T00:00:00Z,http://www.wikidata.org/entity/Q102877838
http://www.wikidata.org/entity/Q71023,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1902-05-03T00:00:00Z,http://www.wikidata.org/entity/Q828798
http://www.wikidata.org/entity/Q71023,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1902-05-03T00:00:00Z,http://www.wikidata.org/entity/Q29641653
http://www.wikidata.org/entity/Q3271808,http://www.wikidata.org/entity/Q3033549,doctorate,1914-03-18T00:00:00Z,http://www.wikidata.org/entity/Q16024023
http://www.wikidata.org/entity/Q565242,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1964-03-20T00:00:00Z,http://www.wikidata.org/entity/Q108574419
http://www.wikidata.org/entity/Q532499,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1919-03-29T00:00:00Z,http://www.wikidata.org/entity/Q111343109
http://www.wikidata.org/entity/Q3167748,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1933-08-28T00:00:00Z,http://www.wikidata.org/entity/Q47092734
http://www.wikidata.org/entity/Q3167128,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1945-08-11T00:00:00Z,http://www.wikidata.org/entity/Q49007124
http://www.wikidata.org/entity/Q3167128,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1945-08-11T00:00:00Z,http://www.wikidata.org/entity/Q93220055
http://www.wikidata.org/entity/Q3174316,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1921-02-07T00:00:00Z,http://www.wikidata.org/entity/Q104605836
http://www.wikidata.org/entity/Q3186053,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1922-12-17T00:00:00Z,http://www.wikidata.org/entity/Q660334
http://www.wikidata.org/entity/Q3265128,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1926-05-01T00:00:00Z,http://www.wikidata.org/entity/Q2266367
http://www.wikidata.org/entity/Q3384015,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1940-07-19T00:00:00Z,http://www.wikidata.org/entity/Q3170784
http://www.wikidata.org/entity/Q3334909,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1938-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3350899
http://www.wikidata.org/entity/Q3435762,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1944-04-01T00:00:00Z,http://www.wikidata.org/entity/Q3385967
http://www.wikidata.org/entity/Q3435762,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1944-04-01T00:00:00Z,http://www.wikidata.org/entity/Q3560750
http://www.wikidata.org/entity/Q3386302,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1932-04-16T00:00:00Z,http://www.wikidata.org/entity/Q50276144
http://www.wikidata.org/entity/Q3420979,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1902-12-09T00:00:00Z,http://www.wikidata.org/entity/Q3351146
http://www.wikidata.org/entity/Q16263147,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1927-05-06T00:00:00Z,http://www.wikidata.org/entity/Q105840397
http://www.wikidata.org/entity/Q24699187,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1961-10-16T00:00:00Z,http://www.wikidata.org/entity/Q3293006
http://www.wikidata.org/entity/Q20819339,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1929-08-22T00:00:00Z,http://www.wikidata.org/entity/Q56310816
http://www.wikidata.org/entity/Q27918451,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1931-11-06T00:00:00Z,http://www.wikidata.org/entity/Q101410
http://www.wikidata.org/entity/Q27918451,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1931-11-06T00:00:00Z,http://www.wikidata.org/entity/Q27887563
http://www.wikidata.org/entity/Q27918451,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1931-11-06T00:00:00Z,http://www.wikidata.org/entity/Q27915682
http://www.wikidata.org/entity/Q29054514,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1932-08-13T00:00:00Z,http://www.wikidata.org/entity/Q3488837
http://www.wikidata.org/entity/Q44936588,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1928-01-29T00:00:00Z,http://www.wikidata.org/entity/Q3052791
http://www.wikidata.org/entity/Q44936588,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1928-01-29T00:00:00Z,http://www.wikidata.org/entity/Q33102694
http://www.wikidata.org/entity/Q64521993,http://www.wikidata.org/entity/Q3033550,Doctorate in France,1903-10-07T00:00:00Z,http://www.wikidata.org/entity/Q434311
http://www.wikidata.org/entity/Q3383861,http://www.wikidata.org/entity/Q3033559,Doctor of Arts,1926-05-03T00:00:00Z,http://www.wikidata.org/entity/Q15971022
http://www.wikidata.org/entity/Q3383861,http://www.wikidata.org/entity/Q3033559,Doctor of Arts,1926-05-03T00:00:00Z,http://www.wikidata.org/entity/Q33174577
http://www.wikidata.org/entity/Q15031,http://www.wikidata.org/entity/Q3033568,Doctor of Juridical Science,1953-06-15T00:00:00Z,http://www.wikidata.org/entity/Q8044049
http://www.wikidata.org/entity/Q19357711,http://www.wikidata.org/entity/Q3033559,Doctor of Arts,1916-10-30T00:00:00Z,http://www.wikidata.org/entity/Q3369285
